강수량,Latitude,Longitude,elevation,펌프대수(대),불투수면 비율(%),불투수면 면적(㎢),행정구역면적(㎢),시도시군구
0,35.14468069999999,126.9007315,56.34596252441406,4.0,27.86,16.88,60.58,남구
0,35.138404,126.9005037,58.71491622924805,4.0,27.86,16.88,60.58,남구
0,35.1410784,126.8956824,51.90735626220703,4.0,27.86,16.88,60.58,남구
0,35.1449187,126.8945607,60.69636917114258,4.0,27.86,16.88,60.58,남구
0,35.0544439,126.8104197,16.04348373413086,4.0,27.86,16.88,60.58,남구
0,35.1285292,126.925256,72.80305480957031,4.0,27.86,16.88,60.58,남구
0,35.1100046,126.8972374,77.54823303222656,4.0,27.86,16.88,60.58,남구
0,35.146015,126.8935385,52.41835403442383,4.0,27.86,16.88,60.58,남구
0,35.1471807,126.8912785,48.89788818359375,4.0,27.86,16.88,60.58,남구
0,35.1319029,126.9129139,60.37410354614258,4.0,27.86,16.88,60.58,남구
0,35.1345015,126.9183434,58.59699249267578,4.0,27.86,16.88,60.58,남구
0,35.1092567,126.8880759,67.61991119384766,4.0,27.86,16.88,60.58,남구
0,35.1468161,126.9070252,60.0875129699707,4.0,27.86,16.88,60.58,남구
0,35.138954,126.8931504,41.81087493896484,4.0,27.86,16.88,60.58,남구
0,35.1464196,126.8993873,60.10065460205078,4.0,27.86,16.88,60.58,남구
0,35.1353363,126.9036427,53.43429946899414,4.0,27.86,16.88,60.58,남구
0,35.1384552,126.8938195,42.166259765625,4.0,27.86,16.88,60.58,남구
0,35.0980604,126.907166,110.6914596557617,4.0,27.86,16.88,60.58,남구
0,35.1405872,126.9010949,59.54648590087891,4.0,27.86,16.88,60.58,남구
0,35.1375073,126.8896994,46.15902328491211,4.0,27.86,16.88,60.58,남구
0,35.1358506,126.8914762,41.60246276855469,4.0,27.86,16.88,60.58,남구
0,35.1463426,126.8912521,47.87428283691406,4.0,27.86,16.88,60.58,남구
0,35.1283504,126.9026357,62.08313751220703,4.0,27.86,16.88,60.58,남구
0,35.1275132,126.9180905,73.186279296875,4.0,27.86,16.88,60.58,남구
0,35.0898243,126.8572232,38.7626953125,4.0,27.86,16.88,60.58,남구
0,35.1345952,126.8911809,45.83206939697266,4.0,27.86,16.88,60.58,남구
0,35.1407514,126.8891162,39.1889762878418,4.0,27.86,16.88,60.58,남구
0,35.0927552,126.8465032,55.12860488891602,4.0,27.86,16.88,60.58,남구
0,35.1347321,126.9085023,51.8245735168457,4.0,27.86,16.88,60.58,남구
0,35.1360626,126.9076262,53.82408142089844,4.0,27.86,16.88,60.58,남구
0,35.1485197,126.893266,48.75795745849609,4.0,27.86,16.88,60.58,남구
0,35.1315675,126.9064448,51.75547409057617,4.0,27.86,16.88,60.58,남구
0,35.1130793,126.9029697,79.91802978515625,4.0,27.86,16.88,60.58,남구
0,35.1464912,126.8989203,60.83115768432617,4.0,27.86,16.88,60.58,남구
0,35.1127856,126.9017248,81.76959991455078,4.0,27.86,16.88,60.58,남구
0,35.14724229999999,126.8927474,50.18944549560547,4.0,27.86,16.88,60.58,남구
0,35.0935942,126.8642331,75.42263794,4.0,27.86,16.88,60.58,남구
0,35.1372953,126.9045296,60.13891983032227,4.0,27.86,16.88,60.58,남구
0,35.1263262,126.897437,55.10115814208984,4.0,27.86,16.88,60.58,남구
0,35.1359568,126.8918807,40.85870361328125,4.0,27.86,16.88,60.58,남구
0,35.14735,126.9071681,57.72642517089844,4.0,27.86,16.88,60.58,남구
0,35.1224533,126.9198244,78.08802032470703,4.0,27.86,16.88,60.58,남구
0,35.1303772,126.9242765,60.80477905273438,4.0,27.86,16.88,60.58,남구
0,35.1268671,126.9070295,62.37585067749023,4.0,27.86,16.88,60.58,남구
0,35.1461486,126.8888314,43.2203254699707,4.0,27.86,16.88,60.58,남구
0,35.1504503,126.8936024,47.49618148803711,4.0,27.86,16.88,60.58,남구
0,35.1074806,126.8792137,46.2158317565918,4.0,27.86,16.88,60.58,남구
0,35.139318,126.9168368,52.65901184082031,4.0,27.86,16.88,60.58,남구
0,35.1421954,126.9010688,62.08090591430664,4.0,27.86,16.88,60.58,남구
0,35.1410202,126.887125,42.68758010864258,4.0,27.86,16.88,60.58,남구
0,35.1455191,126.9064113,64.68453979492188,4.0,27.86,16.88,60.58,남구
0,35.1478783,126.8905937,48.79995346069336,4.0,27.86,16.88,60.58,남구
0,35.1355211,126.8937237,39.87601089477539,4.0,27.86,16.88,60.58,남구
0,35.132658,126.9156269,60.37805557250977,4.0,27.86,16.88,60.58,남구
0,35.126822,126.8951911,53.62078094482422,4.0,27.86,16.88,60.58,남구
0,35.1394416,126.9064452,72.27743530273438,4.0,27.86,16.88,60.58,남구
0,35.1235338,126.8944575,65.95437622070312,4.0,27.86,16.88,60.58,남구
0,35.1398316,126.891306,38.98740386962891,4.0,27.86,16.88,60.58,남구
0,35.128005,126.8951643,51.18582534790039,4.0,27.86,16.88,60.58,남구
0,35.137256,126.9009781,52.18056488037109,4.0,27.86,16.88,60.58,남구
0,35.1364861,126.9085709,56.87783432006836,4.0,27.86,16.88,60.58,남구
0,35.1486458,126.9020208,53.50254058837891,4.0,27.86,16.88,60.58,남구
0,35.1325298,126.9063199,48.69546508789062,4.0,27.86,16.88,60.58,남구
0,35.1401178,126.8938879,46.66733551025391,4.0,27.86,16.88,60.58,남구
0,35.1365461,126.9013354,51.37510681152344,4.0,27.86,16.88,60.58,남구
0,35.1350459,126.8952227,40.68184280395508,4.0,27.86,16.88,60.58,남구
0,35.0728564,126.8063039,16.03579330444336,4.0,27.86,16.88,60.58,남구
0,35.1462166,126.8895025,45.07601165771484,4.0,27.86,16.88,60.58,남구
0,35.1450213,126.8931464,49.69802474975586,4.0,27.86,16.88,60.58,남구
0,35.0904599,126.8655477,56.89694213867188,4.0,27.86,16.88,60.58,남구
0,35.1321159,126.894648,43.52951049804688,4.0,27.86,16.88,60.58,남구
0,35.142117,126.8896065,37.19930267333984,4.0,27.86,16.88,60.58,남구
0,35.1469936,126.9049825,49.11060333251953,4.0,27.86,16.88,60.58,남구
0,35.1283151,126.8957913,48.90635299682617,4.0,27.86,16.88,60.58,남구
0,35.133908,126.9037797,47.45074081420898,4.0,27.86,16.88,60.58,남구
0,35.1439504,126.9007387,58.42098999023438,4.0,27.86,16.88,60.58,남구
0,35.1437379,126.8938093,56.8526611328125,4.0,27.86,16.88,60.58,남구
0,35.1303297,126.8974302,49.38819122314453,4.0,27.86,16.88,60.58,남구
0,35.1460945,126.9107924,51.02742004394531,4.0,27.86,16.88,60.58,남구
0,35.1410378,126.915979,52.0,4.0,27.86,16.88,60.58,남구
0,35.1328651,126.9174619,63.01492691040039,4.0,27.86,16.88,60.58,남구
0,35.147456,126.8988549,70.7690658569336,4.0,27.86,16.88,60.58,남구
0,35.1254463,126.8963039,53.76037216186523,4.0,27.86,16.88,60.58,남구
0,35.1346783,126.8942479,41.27316665649414,4.0,27.86,16.88,60.58,남구
0,35.1443377,126.8948743,62.81441497802734,4.0,27.86,16.88,60.58,남구
0,35.1437431,126.8929428,50.18680191040039,4.0,27.86,16.88,60.58,남구
0,35.1380666,126.8954516,47.58750152587891,4.0,27.86,16.88,60.58,남구
0,35.1349888,126.9056308,52.09829711914062,4.0,27.86,16.88,60.58,남구
0,35.1392453,126.8947484,47.03899765014648,4.0,27.86,16.88,60.58,남구
0,35.1365458,126.8957417,44.34085083007812,4.0,27.86,16.88,60.58,남구
0,35.1379765,126.9044094,64.92698669433594,4.0,27.86,16.88,60.58,남구
0,35.1283215,126.9093002,55.30426025390625,4.0,27.86,16.88,60.58,남구
0,35.144379,126.90226,54.00846862792969,4.0,27.86,16.88,60.58,남구
0,35.1429815,126.9057696,57.6200065612793,4.0,27.86,16.88,60.58,남구
0,35.1458285,126.8921021,47.48878860473633,4.0,27.86,16.88,60.58,남구
0,35.1458215,126.9057972,60.18912887573242,4.0,27.86,16.88,60.58,남구
0,35.1329365,126.9073611,49.01136016845703,4.0,27.86,16.88,60.58,남구
0,35.1346548,126.9061003,48.8538703918457,4.0,27.86,16.88,60.58,남구
0,35.1178866,126.899077,67.31538391113281,4.0,27.86,16.88,60.58,남구
0,35.1259069,126.9194083,77.25907135009766,4.0,27.86,16.88,60.58,남구
0,35.1436426,126.8901513,38.27101135253906,4.0,27.86,16.88,60.58,남구
0,35.1370215,126.8906504,42.29255676269531,4.0,27.86,16.88,60.58,남구
0,35.114701,126.8715207,81.23067474365234,4.0,27.86,16.88,60.58,남구
0,35.1333515,126.9165574,61.41279220581055,4.0,27.86,16.88,60.58,남구
0,35.13983470000001,126.9004094,58.84914398193359,4.0,27.86,16.88,60.58,남구
0,35.1325775,126.912035,57.9263801574707,4.0,27.86,16.88,60.58,남구
0,35.1404089,126.8949627,48.55170059204102,4.0,27.86,16.88,60.58,남구
0,35.1492216,126.892119,46.46168518066406,4.0,27.86,16.88,60.58,남구
0,35.1479277,126.9030877,49.74275588989258,4.0,27.86,16.88,60.58,남구
0,35.0558622,126.7834706,12.79967021942139,4.0,27.86,16.88,60.58,남구
0,35.1413376,126.8876435,40.53447723388672,4.0,27.86,16.88,60.58,남구
0,35.133651,126.9119296,56.08782196044922,4.0,27.86,16.88,60.58,남구
0,35.0752866,126.8017928,14.22084903717041,4.0,27.86,16.88,60.58,남구
0,35.1184586,126.897327,67.83516693115234,4.0,27.86,16.88,60.58,남구
0,35.1351241,126.8938833,40.52141571044922,4.0,27.86,16.88,60.58,남구
0,35.1139292,126.8799094,85.90956115722656,4.0,27.86,16.88,60.58,남구
0,35.1439567,126.8894778,39.30867767333984,4.0,27.86,16.88,60.58,남구
0,35.1436786,126.8930202,50.71167755126953,4.0,27.86,16.88,60.58,남구
0,35.1393186,126.9180789,52.94848251342773,4.0,27.86,16.88,60.58,남구
0,35.1281958,126.9042606,60.57067108154297,4.0,27.86,16.88,60.58,남구
0,35.1414526,126.9009731,62.51254653930664,4.0,27.86,16.88,60.58,남구
0,35.143935,126.9039294,54.1776237487793,4.0,27.86,16.88,60.58,남구
0,35.1381758,126.9084653,70.23442840576172,4.0,27.86,16.88,60.58,남구
0,35.1430462,126.8927507,47.39952850341797,4.0,27.86,16.88,60.58,남구
0,35.0995547,126.8780568,46.83425140380859,4.0,27.86,16.88,60.58,남구
0,35.1290165,126.9096321,54.0,4.0,27.86,16.88,60.58,남구
0,35.1234754,126.894849,62.95354080200195,4.0,27.86,16.88,60.58,남구
0,35.142701,126.9080217,66.22509765625,4.0,27.86,16.88,60.58,남구
0,35.1452512,126.9050703,56.61837768554688,4.0,27.86,16.88,60.58,남구
0,35.1299851,126.9136573,66.63954162597656,4.0,27.86,16.88,60.58,남구
0,35.1363579,126.8953479,42.53451538085938,4.0,27.86,16.88,60.58,남구
0,35.0574444,126.7827625,12.97719192504883,4.0,27.86,16.88,60.58,남구
0,35.1469108,126.8998423,63.47211456298828,4.0,27.86,16.88,60.58,남구
0,35.1377656,126.9013697,55.58319854736328,4.0,27.86,16.88,60.58,남구
0,35.1282176,126.925929,72.22261047363281,4.0,27.86,16.88,60.58,남구
0,35.1414817,126.8896121,38.11637115478516,4.0,27.86,16.88,60.58,남구
0,35.1311316,126.9184358,70.7957992553711,4.0,27.86,16.88,60.58,남구
0,35.1355616,126.9082675,53.86150741577148,4.0,27.86,16.88,60.58,남구
0,35.1387334,126.9175682,53.96692657470703,4.0,27.86,16.88,60.58,남구
0,35.129406,126.8976711,51.82062530517578,4.0,27.86,16.88,60.58,남구
0,35.1323854,126.9063672,48.91176986694336,4.0,27.86,16.88,60.58,남구
0,35.1423549,126.9091719,69.45753479003906,4.0,27.86,16.88,60.58,남구
0,35.145954,126.8987091,56.752197265625,4.0,27.86,16.88,60.58,남구
0,35.1319662,126.9141792,60.40121078491211,4.0,27.86,16.88,60.58,남구
0,35.1397452,126.9158329,52.97522354125977,4.0,27.86,16.88,60.58,남구
0,35.1371219,126.8964333,48.89014434814453,4.0,27.86,16.88,60.58,남구
0,35.1445288,126.8892719,41.59603881835938,4.0,27.86,16.88,60.58,남구
0,35.14471169999999,126.8939611,56.95902252197266,4.0,27.86,16.88,60.58,남구
0,35.1195257,126.8966188,66.99073028564453,4.0,27.86,16.88,60.58,남구
0,35.1412886,126.9059655,63.11281967163086,4.0,27.86,16.88,60.58,남구
0,35.145421,126.8882108,40.43008804321289,4.0,27.86,16.88,60.58,남구
0,35.110713,126.8946694,73.2127456665039,4.0,27.86,16.88,60.58,남구
0,35.149136,126.8917381,46.72102737426758,4.0,27.86,16.88,60.58,남구
0,35.13033,126.8972948,48.84626388549805,4.0,27.86,16.88,60.58,남구
0,35.1371146,126.8958893,46.92580795288086,4.0,27.86,16.88,60.58,남구
0,35.1276653,126.894229,57.02658081054688,4.0,27.86,16.88,60.58,남구
0,35.1331132,126.897426,44.84413146972656,4.0,27.86,16.88,60.58,남구
0,35.0570095,126.7818986,13.27657032012939,4.0,27.86,16.88,60.58,남구
0,35.1237379,126.8952573,60.97628021240234,4.0,27.86,16.88,60.58,남구
0,35.1431423,126.9059265,57.48112487792969,4.0,27.86,16.88,60.58,남구
0,35.1362545,126.8969312,47.90497589111328,4.0,27.86,16.88,60.58,남구
0,35.1418902,126.8927043,44.77162551879883,4.0,27.86,16.88,60.58,남구
0,35.1380053,126.8927519,41.0,4.0,27.86,16.88,60.58,남구
0,35.0928079,126.896784,94.18982697,4.0,27.86,16.88,60.58,남구
0,35.1293277,126.9258091,62.49574661254883,4.0,27.86,16.88,60.58,남구
0,35.14613980000001,126.8921215,48.61073303222656,4.0,27.86,16.88,60.58,남구
0,35.1501027,126.8998145,79.77630615234375,4.0,27.86,16.88,60.58,남구
0,35.1308373,126.8900244,56.15723801,4.0,27.86,16.88,60.58,남구
0,35.1377359,126.8914353,40.0467529296875,4.0,27.86,16.88,60.58,남구
0,35.080881,126.8334868,24.12500762939453,4.0,27.86,16.88,60.58,남구
0,35.1438845,126.8882572,38.41472625732422,4.0,27.86,16.88,60.58,남구
0,35.1372072,126.9133654,61.06496429443359,4.0,27.86,16.88,60.58,남구
0,35.133989,126.9228488,58.53827667236328,4.0,27.86,16.88,60.58,남구
0,35.1174359,126.8974217,70.23189544677734,4.0,27.86,16.88,60.58,남구
0,35.06941,126.8379831,28.20134353637695,4.0,27.86,16.88,60.58,남구
0,35.076902,126.8202126,34.96211242675781,4.0,27.86,16.88,60.58,남구
0,35.1489872,126.8932655,48.00156784057617,4.0,27.86,16.88,60.58,남구
0,35.1375872,126.8945109,41.6924934387207,4.0,27.86,16.88,60.58,남구
0,35.1375371,126.8970225,51.11476516723633,4.0,27.86,16.88,60.58,남구
0,35.1480927,126.9021788,52.69700622558594,4.0,27.86,16.88,60.58,남구
0,35.1397261,126.9181611,52.97102355957031,4.0,27.86,16.88,60.58,남구
0,35.131266,126.9038427,50.93236923217773,4.0,27.86,16.88,60.58,남구
0,35.1375913,126.903838,63.33136367797852,4.0,27.86,16.88,60.58,남구
0,35.1449845,126.8920759,45.0037956237793,4.0,27.86,16.88,60.58,남구
0,35.1475504,126.9064158,54.02965927124023,4.0,27.86,16.88,60.58,남구
0,35.1471715,126.9048982,48.24134063720703,4.0,27.86,16.88,60.58,남구
0,35.0844499,126.8745387,57.11615753173828,4.0,27.86,16.88,60.58,남구
0,35.1202712,126.8956199,69.05977630615234,4.0,27.86,16.88,60.58,남구
0,35.0668212,126.805427,24.75432586669922,4.0,27.86,16.88,60.58,남구
0,35.1475358,126.8940685,54.21748352050781,4.0,27.86,16.88,60.58,남구
0,35.144638,126.8903845,43.78281021118164,4.0,27.86,16.88,60.58,남구
0,35.1448833,126.8896618,43.80203628540039,4.0,27.86,16.88,60.58,남구
0,35.1262586,126.9100796,53.93579483032227,4.0,27.86,16.88,60.58,남구
0,35.1444114,126.8978197,65.13780975341797,4.0,27.86,16.88,60.58,남구
0,35.1450714,126.8896831,44.65487670898438,4.0,27.86,16.88,60.58,남구
0,35.1377609,126.9151678,58.0,4.0,27.86,16.88,60.58,남구
0,35.1385283,126.8942803,43.7619743347168,4.0,27.86,16.88,60.58,남구
0,35.1445051,126.8902359,42.91242218017578,4.0,27.86,16.88,60.58,남구
0,35.1331688,126.9118245,56.45509719848633,4.0,27.86,16.88,60.58,남구
0,35.1367668,126.8924007,40.0,4.0,27.86,16.88,60.58,남구
0,35.1333795,126.9131489,54.40924453735352,4.0,27.86,16.88,60.58,남구
0,35.148991,126.8935935,49.33111572265625,4.0,27.86,16.88,60.58,남구
0,35.1337455,126.9131385,54.52882385253906,4.0,27.86,16.88,60.58,남구
0,35.1254978,126.8948368,59.78384017944336,4.0,27.86,16.88,60.58,남구
0,35.1344652,126.9039678,48.71414184570312,4.0,27.86,16.88,60.58,남구
0,35.1518349,126.9003417,58.37156677246094,4.0,27.86,16.88,60.58,남구
0,35.1441799,126.9088823,57.50874710083008,4.0,27.86,16.88,60.58,남구
0,35.0870407,126.8642272,42.64337539672852,4.0,27.86,16.88,60.58,남구
0,35.1396012,126.8997513,66.12552642822266,4.0,27.86,16.88,60.58,남구
0,35.1352354,126.8932328,39.94017791748047,4.0,27.86,16.88,60.58,남구
0,35.1387186,126.8966641,54.18876647949219,4.0,27.86,16.88,60.58,남구
0,35.1468219,126.9018069,53.43484497070312,4.0,27.86,16.88,60.58,남구
0,35.0834583,126.8587251,36.41910934448242,4.0,27.86,16.88,60.58,남구
0,35.1499675,126.8946935,53.70335388183594,4.0,27.86,16.88,60.58,남구
0,35.1263434,126.9093338,56.07131958007812,4.0,27.86,16.88,60.58,남구
0,35.0871293,126.8057635,18.3210391998291,4.0,27.86,16.88,60.58,남구
0,35.1411079,126.8877858,40.65502166748047,4.0,27.86,16.88,60.58,남구
0,35.1366766,126.8980931,54.45701217651367,4.0,27.86,16.88,60.58,남구
0,35.1460617,126.9018962,51.67000198364258,4.0,27.86,16.88,60.58,남구
0,35.1466225,126.9070422,61.06319046020508,4.0,27.86,16.88,60.58,남구
0,35.1207481,126.8919619,114.1804885864258,4.0,27.86,16.88,60.58,남구
0,35.0758728,126.8437823,36.56886291503906,4.0,27.86,16.88,60.58,남구
0,35.144122,126.8944411,60.79743576049805,4.0,27.86,16.88,60.58,남구
0,35.1243473,126.896186,55.54669952392578,4.0,27.86,16.88,60.58,남구
0,35.1355473,126.9069819,52.81346130371094,4.0,27.86,16.88,60.58,남구
0,35.1382668,126.9193923,53.85525512695312,4.0,27.86,16.88,60.58,남구
0,35.0894362,126.8836608,62.00730514526367,4.0,27.86,16.88,60.58,남구
0,35.1454409,126.9018865,52.00867080688477,4.0,27.86,16.88,60.58,남구
0,35.128244,126.9256218,74.18031311035156,4.0,27.86,16.88,60.58,남구
0,35.1377122,126.9033983,64.53182983398438,4.0,27.86,16.88,60.58,남구
0,35.1374927,126.8919605,40.55410003662109,4.0,27.86,16.88,60.58,남구
0,35.056539,126.7822769,13.7853307723999,4.0,27.86,16.88,60.58,남구
0,35.134638,126.9187321,58.05424880981445,4.0,27.86,16.88,60.58,남구
0,35.1305726,126.8932992,48.66376876831055,4.0,27.86,16.88,60.58,남구
0,35.1396245,126.890325,39.57024002075195,4.0,27.86,16.88,60.58,남구
0,35.1321739,126.904981,48.45071411132812,4.0,27.86,16.88,60.58,남구
0,35.1457565,126.8862883,37.83315658569336,4.0,27.86,16.88,60.58,남구
0,35.1320483,126.8957273,42.49256134033203,4.0,27.86,16.88,60.58,남구
0,35.146586,126.902022,52.06154251098633,4.0,27.86,16.88,60.58,남구
0,35.1268943,126.9200207,88.13194274902344,4.0,27.86,16.88,60.58,남구
0,35.1470488,126.9014476,55.71010589599609,4.0,27.86,16.88,60.58,남구
0,35.1375507,126.9033271,63.93606948852539,4.0,27.86,16.88,60.58,남구
0,35.138961,126.9156123,56.96786880493164,4.0,27.86,16.88,60.58,남구
0,35.14618240000001,126.9100343,55.14008712768555,4.0,27.86,16.88,60.58,남구
0,35.1375572,126.903453,63.7811164855957,4.0,27.86,16.88,60.58,남구
0,35.1436818,126.9063439,60.43883514404297,4.0,27.86,16.88,60.58,남구
0,35.1303752,126.9056807,52.95539093017578,4.0,27.86,16.88,60.58,남구
0,35.1293434,126.9137592,66.84036254882812,4.0,27.86,16.88,60.58,남구
0,35.127041,126.9124257,54.36182403564453,4.0,27.86,16.88,60.58,남구
0,35.1397796,126.8898608,39.98675918579102,4.0,27.86,16.88,60.58,남구
0,35.14633390000001,126.8935972,52.56284332275391,4.0,27.86,16.88,60.58,남구
0,35.1455535,126.895059,63.88581085205078,4.0,27.86,16.88,60.58,남구
0,35.1297707,126.8975462,50.43265533447266,4.0,27.86,16.88,60.58,남구
0,35.1324547,126.9074174,48.78903579711914,4.0,27.86,16.88,60.58,남구
0,35.1474187,126.8947659,60.4937744140625,4.0,27.86,16.88,60.58,남구
0,35.107906,126.885814,59.61068344116211,4.0,27.86,16.88,60.58,남구
0,35.14612109999999,126.9022163,50.63005065917969,4.0,27.86,16.88,60.58,남구
0,35.1292012,126.9137677,66.44182586669922,4.0,27.86,16.88,60.58,남구
0,35.145866,126.9098668,55.29180526733398,4.0,27.86,16.88,60.58,남구
0,35.1288425,126.9128462,60.99947357177734,4.0,27.86,16.88,60.58,남구
0,35.1462192,126.8910893,47.82098770141602,4.0,27.86,16.88,60.58,남구
0,35.1317398,126.9052231,50.77127838134766,4.0,27.86,16.88,60.58,남구
0,35.1468548,126.8946082,56.95552062988281,4.0,27.86,16.88,60.58,남구
0,35.1269397,126.908731,59.81386947631836,4.0,27.86,16.88,60.58,남구
0,35.1341608,126.9066131,46.61587524414062,4.0,27.86,16.88,60.58,남구
0,35.143217,126.9054128,56.41852951049805,4.0,27.86,16.88,60.58,남구
0,35.087756,126.8185648,45.0518798828125,4.0,27.86,16.88,60.58,남구
0,35.1292691,126.924631,67.2311019897461,4.0,27.86,16.88,60.58,남구
0,35.1317091,126.9076438,50.08600997924805,4.0,27.86,16.88,60.58,남구
0,35.1451214,126.886753,38.77234268188477,4.0,27.86,16.88,60.58,남구
0,35.1371714,126.8958461,46.95462036132812,4.0,27.86,16.88,60.58,남구
0,35.1334187,126.8966323,42.51910018920898,4.0,27.86,16.88,60.58,남구
0,35.1437561,126.9118186,57.34827423095703,4.0,27.86,16.88,60.58,남구
0,35.1435767,126.8900219,37.63483428955078,4.0,27.86,16.88,60.58,남구
0,35.143519,126.8915592,42.14072036743164,4.0,27.86,16.88,60.58,남구
0,35.1462235,126.9025334,49.83327484130859,4.0,27.86,16.88,60.58,남구
0,35.1399134,126.8896382,39.79189682006836,4.0,27.86,16.88,60.58,남구
0,35.1348659,126.8952113,40.61081314086914,4.0,27.86,16.88,60.58,남구
0,35.1479191,126.889927,46.81034088134766,4.0,27.86,16.88,60.58,남구
0,35.1342183,126.905379,46.64626312255859,4.0,27.86,16.88,60.58,남구
0,35.0897375,126.8037327,17.32571411132812,4.0,27.86,16.88,60.58,남구
0,35.1444955,126.8919763,44.79537200927734,4.0,27.86,16.88,60.58,남구
0,35.1370867,126.9168729,57.81563568115234,4.0,27.86,16.88,60.58,남구
0,35.1432476,126.8897105,36.62710189819336,4.0,27.86,16.88,60.58,남구
0,35.1245766,126.8964492,54.73440933227539,4.0,27.86,16.88,60.58,남구
0,35.1228416,126.8970867,57.21033096313477,4.0,27.86,16.88,60.58,남구
0,35.1188626,126.9069899,116.189323425293,4.0,27.86,16.88,60.58,남구
0,35.1372135,126.8960748,48.01696014404297,4.0,27.86,16.88,60.58,남구
0,35.0708257,126.8378811,29.59184646606445,4.0,27.86,16.88,60.58,남구
0,35.1400879,126.8913302,38.95085906982422,4.0,27.86,16.88,60.58,남구
0,35.1469391,126.8904973,47.71974182128906,4.0,27.86,16.88,60.58,남구
0,35.1374885,126.8931848,40.27425765991211,4.0,27.86,16.88,60.58,남구
0,35.13914219999999,126.9186852,53.73229598999023,4.0,27.86,16.88,60.58,남구
0,35.0937661,126.8989468,91.94951629638672,4.0,27.86,16.88,60.58,남구
0,35.1495283,126.893945,50.44831085205078,4.0,27.86,16.88,60.58,남구
0,35.0836386,126.80666,21.70909881591797,4.0,27.86,16.88,60.58,남구
0,35.1372308,126.918352,55.45167922973633,4.0,27.86,16.88,60.58,남구
0,35.1242954,126.8954828,58.30911636352539,4.0,27.86,16.88,60.58,남구
0,35.1468699,126.8990241,64.30767822265625,4.0,27.86,16.88,60.58,남구
0,35.1329875,126.8989629,49.28160858154297,4.0,27.86,16.88,60.58,남구
0,35.1314234,126.8874343,78.77323150634766,4.0,27.86,16.88,60.58,남구
0,35.1398197,126.9179007,52.58978271484375,4.0,27.86,16.88,60.58,남구
0,35.1383438,126.9171464,56.05570602416992,4.0,27.86,16.88,60.58,남구
0,35.1401134,126.899948,65.00032043457031,4.0,27.86,16.88,60.58,남구
0,35.0576447,126.7822438,12.61430835723877,4.0,27.86,16.88,60.58,남구
0,35.1277181,126.9101513,54.52816390991211,4.0,27.86,16.88,60.58,남구
0,35.1372432,126.8947784,41.46966934204102,4.0,27.86,16.88,60.58,남구
0,35.1315473,126.8984225,53.20923614501953,4.0,27.86,16.88,60.58,남구
0,35.1371857,126.8948233,41.43296813964844,4.0,27.86,16.88,60.58,남구
0,35.1445608,126.9106495,54.10511016845703,4.0,27.86,16.88,60.58,남구
0,35.1423844,126.9100566,71.00944519042969,4.0,27.86,16.88,60.58,남구
0,35.1440788,126.9090731,57.51620864868164,4.0,27.86,16.88,60.58,남구
0,35.0716381,126.8396805,31.9265022277832,4.0,27.86,16.88,60.58,남구
0,35.0568782,126.784321,14.63421630859375,4.0,27.86,16.88,60.58,남구
0,35.1240197,126.8950877,61.41377639770508,4.0,27.86,16.88,60.58,남구
0,35.1431092,126.9048509,55.96378326416016,4.0,27.86,16.88,60.58,남구
0,35.1488063,126.8924443,47.24737930297852,4.0,27.86,16.88,60.58,남구
0,35.1370208,126.8965152,48.87815093994141,4.0,27.86,16.88,60.58,남구
0,35.1129346,126.8796808,75.37689208984375,4.0,27.86,16.88,60.58,남구
0,35.1400568,126.90536,66.46817779541016,4.0,27.86,16.88,60.58,남구
0,35.135495,126.8979037,47.67998504638672,4.0,27.86,16.88,60.58,남구
0,35.1463524,126.9068287,62.2432746887207,4.0,27.86,16.88,60.58,남구
0,35.1308196,126.8888595,65.85453033447266,4.0,27.86,16.88,60.58,남구
0,35.1470408,126.9062629,56.68666076660156,4.0,27.86,16.88,60.58,남구
0,35.1313103,126.9043548,51.78108596801758,4.0,27.86,16.88,60.58,남구
0,35.1445219,126.8904742,43.37786102294922,4.0,27.86,16.88,60.58,남구
0,35.1146264,126.8982395,81.45539093017578,4.0,27.86,16.88,60.58,남구
0,35.1480272,126.8918953,48.97531890869141,4.0,27.86,16.88,60.58,남구
0,35.1462992,126.9004958,58.17151260375977,4.0,27.86,16.88,60.58,남구
0,35.1380589,126.8936901,41.00551223754883,4.0,27.86,16.88,60.58,남구
0,35.12865850000001,126.9135907,64.0194091796875,4.0,27.86,16.88,60.58,남구
0,35.1267674,126.8947709,57.46744918823242,4.0,27.86,16.88,60.58,남구
0,35.148523,126.8896206,46.54742050170898,4.0,27.86,16.88,60.58,남구
0,35.1281469,126.909825,55.08709716796875,4.0,27.86,16.88,60.58,남구
0,35.1309088,126.904744,53.7578010559082,4.0,27.86,16.88,60.58,남구
0,35.1267224,126.9074518,63.00605392456055,4.0,27.86,16.88,60.58,남구
0,35.1463018,126.8977442,64.86116027832031,4.0,27.86,16.88,60.58,남구
0,35.1427977,126.9006677,61.68405151367188,4.0,27.86,16.88,60.58,남구
0,35.1369904,126.9054655,59.78952407836914,4.0,27.86,16.88,60.58,남구
0,35.0741154,126.8177212,27.45283889770508,4.0,27.86,16.88,60.58,남구
0,35.1452224,126.8956161,70.48895263671875,4.0,27.86,16.88,60.58,남구
0,35.1419843,126.9022814,55.14646148681641,4.0,27.86,16.88,60.58,남구
